facility_id,callsign,frequency_khz,lat,lon,state,country,city,erp_kw,service_code
BL-20101105AIU,WVTJ,610.0,30.452694,-87.240528,FL,US,PENSACOLA,0.5,AM
0000218699,WIOD,610.0,25.711222,-80.475056,FL,US,MIAMI,50.0,AM
BL-4881,WCEH,610.0,32.280722,-83.4435,GA,US,HAWKINSVILLE,0.5,AM
BL-19900815AH,WPLO,610.0,33.953167,-83.97075,GA,US,GRAYSON,1.5,AM
BL-19971212KB,WRUS,610.0,36.844472,-86.9225,KY,US,RUSSELLVILLE,1.8,AM
BL-19980420KB,KDAL,610.0,46.7205,-92.176861,MN,US,DULUTH,5.0,AM
BL-19990714AAC,KFNZ,610.0,38.984167,-94.628556,MO,US,KANSAS CITY,5.0,AM
BL-13115,KOJM,610.0,48.58,-109.649083,MT,US,HAVRE,1.0,AM
BL-20070327AES,WPZS,610.0,35.300972,-80.888139,NC,US,CHARLOTTE,5.0,AM
BL-9847,KCSR,610.0,42.832194,-103.017139,NE,US,CHADRON,1.0,AM
BL-19810805AD,WGIR,610.0,43.015917,-71.4795,NH,US,MANCHESTER,5.0,AM
BL-20000629AFX,KNML,610.0,35.032389,-106.659528,NM,US,ALBUQUERQUE,5.0,AM
BL-20061017ADR,WTVN,610.0,39.876167,-82.980194,OH,US,COLUMBUS,5.0,AM
BL-19841018AF,KRTA,610.0,42.387361,-122.770861,OR,US,MEDFORD,2.5,AM
BL-19930712AA,WEXS,610.0,18.008042,-66.024072,PR,US,PATILLAS,0.25,AM
0000252430,KILT,610.0,29.993,-95.472444,TX,US,HOUSTON,2.7,AM
BMML-20110106ABV,KILT,610.0,29.918,-95.426056,TX,US,HOUSTON,5.0,AM
0000266677,KILT,610.0,29.993,-95.472444,TX,US,HOUSTON,4.0,AM
0000254117,KILT,610.0,29.993,-95.472444,TX,US,HOUSTON,2.7,AM
0000243217,KVNU,610.0,41.674944,-111.935778,UT,US,LOGAN,25.0,AM
BMML-20091202ATT,KVNU,610.0,41.674944,-111.935778,UT,US,LOGAN,10.0,AM
BL-20111129GCP,WXVA,610.0,39.124,-78.211944,VA,US,WINCHESTER,0.38,AM
BZ-20220830AAD,WXVA,610.0,39.124,-78.211944,VA,US,WINCHESTER,0.38,AM
BL-9357,WPLI,610.0,37.303194,-80.04225,VA,US,ROANOKE,5.0,AM
0000227431,KONA,610.0,46.173944,-119.067833,WA,US,KENNEWICK-RICHLAND-PASCO,5.0,AM
0000268391,NEW,610.0,56.177778,-117.183611,AB,CA,PEACE RIVER,10.0,AM
CA_314763,CKYL,610.0,56.177833,-117.183528,AB,CA,PEACE RIVER,10.0,AM
CA_314764,CHNL,610.0,50.647111,-120.272056,BC,CA,KAMLOOPS,25.0,AM
CA_314765,CJAT,610.0,49.11325,-117.739694,BC,CA,TRAIL,10.0,AM
